turf_id,polygon_geometry,total_orders_in_polygon
fb8ace06-1317-4520-b22b-6e506f6f96e8,"MULTIPOLYGON(((11.000525 49.616443, 10.999686 49.614542, 10.998008 49.610741, 11.000595 49.612419, 11.001503 49.610296, 11.005908 49.607726, 11.003252 49.610073, 11.003251 49.610073, 11.003251 49.610074, 11.004091 49.611973, 11.003636 49.613035, 11.000525 49.616443)), ((10.976094 49.592451, 10.976093 49.592451, 10.972216 49.589933, 10.971832 49.58697, 10.97365 49.582722, 10.975398 49.5825, 10.978437 49.583116, 10.981932 49.582671, 10.984587 49.580325, 10.984587 49.580324, 10.984587 49.580323, 10.982002 49.578645, 10.98071 49.577806, 10.97767 49.577189, 10.975923 49.577412, 10.973793 49.574671, 10.979034 49.574003, 10.982073 49.57462, 10.984728 49.572272, 10.984729 49.572272, 10.984729 49.572271, 10.983891 49.570371, 10.984799 49.568246, 10.99004 49.567577, 10.992694 49.56523, 10.992695 49.56523, 10.992695 49.565229, 10.991857 49.563328, 10.992311 49.562266, 10.995805 49.561819, 10.999752 49.560311, 11.002792 49.560927, 11.004084 49.561766, 11.008871 49.562159, 11.015336 49.566355, 11.020577 49.565685, 11.020123 49.566746, 11.020123 49.566747, 11.020124 49.566747, 11.024002 49.569265, 11.025749 49.569041, 11.030151 49.566469, 11.030991 49.568371, 11.031376 49.571334, 11.031376 49.571335, 11.031377 49.571335, 11.034417 49.57195, 11.036097 49.575753, 11.038684 49.577431, 11.037323 49.580617, 11.037323 49.580618, 11.039456 49.583358, 11.043792 49.584812, 11.044632 49.586713, 11.042817 49.590962, 11.042817 49.590963, 11.042818 49.590963, 11.044111 49.591801, 11.044498 49.594765, 11.044044 49.595827, 11.040935 49.599237, 11.040481 49.600299, 11.036077 49.602871, 11.035169 49.604995, 11.032513 49.607342, 11.023705 49.612483, 11.018915 49.61209, 11.017167 49.612313, 11.014125 49.611698, 11.012831 49.610859, 11.011991 49.608958, 11.010698 49.608119, 11.005908 49.607726, 11.011152 49.607057, 11.015942 49.60745, 11.018529 49.609128, 11.025135 49.605273, 11.025591 49.604211, 11.030833 49.603541, 11.032649 49.599292, 11.039254 49.595435, 11.036735 49.589732, 11.039389 49.587384, 11.035508 49.584868, 11.035122 49.581904, 11.033828 49.581065, 11.029561 49.575585, 11.027882 49.571782, 11.025296 49.570104, 11.023548 49.570327, 11.019215 49.568872, 11.014428 49.56848, 11.009187 49.56915, 11.005308 49.566632, 11.002268 49.566016, 10.997936 49.564561, 10.993534 49.567131, 10.994372 49.569033, 10.993464 49.571158, 10.985567 49.574174, 10.982911 49.576521, 10.98892 49.58178, 10.984517 49.58435, 10.978821 49.58608, 10.974872 49.587587, 10.979662 49.590696, 10.979814 49.591148, 10.98172 49.594747, 10.982558 49.596648, 10.98469 49.599388, 10.985529 49.601289, 10.986822 49.602128, 10.988953 49.604869, 10.986753 49.606151, 10.990247 49.605707, 10.995421 49.609063, 10.994127 49.608224, 10.984549 49.607437, 10.983256 49.606598, 10.98074 49.600895, 10.978609 49.598155, 10.977316 49.597315, 10.975639 49.593513, 10.976094 49.592452, 10.976094 49.592451)))",213
dbc638c8-18c8-4002-9bdd-2445f19ed340,"POLYGON((8.57340282848482 52.0075349331312, 8.573588 52.007967, 8.578762 52.011327, 8.578552 52.015191, 8.58093 52.020734, 8.583016 52.023421, 8.581513 52.026444, 8.581804 52.029299, 8.584893 52.029971, 8.582095 52.032154, 8.582888 52.034001, 8.584182 52.034841, 8.579589 52.037192, 8.579087 52.038199, 8.564723 52.039541, 8.560129 52.04189, 8.558333 52.042058, 8.552445 52.043567, 8.549144 52.046756, 8.548642 52.047763, 8.545051 52.048097, 8.54117 52.045578, 8.535282 52.047086, 8.531691 52.04742, 8.527598 52.048761, 8.518545 52.04288, 8.515457 52.042207, 8.511076 52.040693, 8.51059581966229 52.0403810498966, 8.509783 52.039853, 8.509997 52.035991, 8.508416 52.032297, 8.504036 52.030783, 8.505543 52.027761, 8.501665 52.02524, 8.498578 52.024566, 8.497788 52.022719, 8.500587 52.020538, 8.505469 52.021045, 8.506975 52.018023, 8.507189 52.01416, 8.506901 52.011305, 8.506111 52.009457, 8.508408 52.008283, 8.515585 52.007615, 8.520177 52.005266, 8.527354 52.004597, 8.530441 52.00527, 8.534531 52.003928, 8.537831 52.000737, 8.538332 51.999729, 8.54113 51.997546, 8.550101 51.996709, 8.549098 51.998724, 8.552977 52.001245, 8.557067 51.999902, 8.561447 52.001415, 8.562239 52.003263, 8.56662 52.004775, 8.572796 52.006119, 8.57340282848482 52.0075349331312), (8.51423352194776 52.0384786444762, 8.51567 52.038345, 8.520554 52.038852, 8.52314 52.040532, 8.527521 52.042046, 8.532405 52.042552, 8.535996 52.042218, 8.54088 52.042723, 8.545263 52.044236, 8.548062 52.042055, 8.555244 52.041385, 8.556247 52.039371, 8.559046 52.037189, 8.564432 52.036686, 8.565726 52.037526, 8.571614 52.036016, 8.576208 52.033665, 8.578003 52.033497, 8.580009 52.029467, 8.577922 52.02678, 8.576337 52.023085, 8.576838 52.022077, 8.575253 52.018382, 8.573167 52.015694, 8.572375 52.013847, 8.570289 52.011159, 8.568495 52.011327, 8.56744994869723 52.0106481045473, 8.555563 52.002926, 8.552475 52.002253, 8.545298 52.002923, 8.542712 52.001243, 8.539914 52.003426, 8.533026 52.006951, 8.527643 52.007453, 8.526351 52.006612, 8.520466 52.008121, 8.515873 52.01047, 8.512284 52.010804, 8.51128 52.012819, 8.514367 52.013493, 8.514153 52.017355, 8.510564 52.017689, 8.511857 52.01853, 8.512145 52.021385, 8.504967 52.022052, 8.504464 52.023059, 8.507551 52.023733, 8.509132 52.027428, 8.50863 52.028435, 8.512508 52.030956, 8.514089 52.034651, 8.513085 52.036665, 8.513875 52.038512, 8.51423352194776 52.0384786444762))",186
39727472-6284-47a3-b83e-2243501dd681,"POLYGON((8.60710929319662 49.8661076562597, 8.608755 49.865202, 8.612721 49.863792, 8.614461 49.863608, 8.621138 49.859929, 8.621138 49.859928, 8.621339 49.855946, 8.621339 49.855945, 8.620084 49.855087, 8.62057 49.854045, 8.620771 49.85006, 8.622511 49.849876, 8.627245 49.850365, 8.629471 49.849139, 8.63469 49.848586, 8.636915 49.847359, 8.64088 49.845947, 8.64359 49.843678, 8.64533 49.843493, 8.649095 49.846067, 8.65383 49.846555, 8.658851 49.849986, 8.663587 49.850475, 8.665327 49.85029, 8.667838 49.852005, 8.670834 49.852678, 8.675857 49.856108, 8.679911 49.861623, 8.684164 49.863153, 8.68542 49.86401, 8.685222 49.867994, 8.685222 49.867995, 8.68899 49.870567, 8.689762 49.872467, 8.68776681624417 49.8741382424818, 8.687052 49.874737, 8.687052 49.874738, 8.687339 49.877679, 8.687141 49.881663, 8.687428 49.884605, 8.685687 49.88479, 8.676783 49.889697, 8.672816 49.891109, 8.671559 49.890252, 8.667306 49.888722, 8.662853 49.891175, 8.662368 49.892217, 8.651921 49.893323, 8.652406 49.892283, 8.652406 49.892282, 8.65038 49.889525, 8.650379 49.889525, 8.646897 49.889893, 8.644671 49.89112, 8.641189 49.891488, 8.638192 49.890815, 8.63471 49.891183, 8.630944 49.88861, 8.62398 49.889346, 8.619243 49.888856, 8.617704 49.885057, 8.61993 49.883832, 8.620415 49.882791, 8.620415 49.88279, 8.620414 49.88279, 8.61665 49.880216, 8.614626 49.877459, 8.61163 49.876785, 8.610375 49.875927, 8.611346 49.873843, 8.609808 49.870043, 8.607298 49.868327, 8.606529 49.866427, 8.60710929319662 49.8661076562597), (8.68212878644086 49.8735768976407, 8.682799 49.873207, 8.681542 49.87235, 8.68 49.86855, 8.680969 49.866466, 8.680287 49.866023, 8.675512 49.861653, 8.675174 49.861136, 8.670151 49.857705, 8.66938 49.855805, 8.668124 49.854948, 8.665129 49.854275, 8.660877 49.852744, 8.654116 49.849498, 8.648896 49.850052, 8.64764 49.849194, 8.64687 49.847294, 8.63797 49.852202, 8.62927 49.853124, 8.624535 49.852634, 8.625305 49.854534, 8.626559 49.855392, 8.628099 49.859193, 8.627613 49.860235, 8.622192 49.864772, 8.616485 49.866366, 8.614745 49.86655, 8.61460342651985 49.8668538022054, 8.611832 49.872801, 8.616082 49.874333, 8.621102 49.877765, 8.624583 49.877397, 8.628349 49.879971, 8.626893 49.883096, 8.624181 49.885363, 8.623696 49.886405, 8.628918 49.885853, 8.632685 49.888426, 8.637422 49.888915, 8.646127 49.887994, 8.649124 49.888667, 8.653862 49.889156, 8.657829 49.887745, 8.660826 49.888418, 8.661311 49.887376, 8.667019 49.88578, 8.668276 49.886638, 8.66859 49.88661, 8.673499 49.886084, 8.674755 49.886941, 8.677466 49.884672, 8.681433 49.88326, 8.681918 49.882218, 8.682116 49.878234, 8.680574 49.874435, 8.68212878644086 49.8735768976407))",184
afd6887a-eff2-4f9e-b9bf-a74940f68efa,"MULTIPOLYGON(((8.449088 49.505907, 8.452064 49.506586, 8.453793 49.506402, 8.450609 49.509724, 8.445902 49.50923, 8.444172 49.509414, 8.439466 49.508919, 8.437736 49.509103, 8.436425 49.508965, 8.439215 49.506554, 8.442167 49.506643, 8.449088 49.505907)), ((8.495948 49.489969, 8.497885 49.485782, 8.500377 49.487506, 8.505568 49.486951, 8.504599 49.489045, 8.500654 49.490461, 8.498441 49.491693, 8.49844 49.491693, 8.49844 49.491694, 8.499963 49.495511, 8.500241 49.498466, 8.501765 49.502283, 8.497335 49.504746, 8.494635 49.507024, 8.49242 49.508255, 8.490689 49.50844, 8.485012 49.51004, 8.482797 49.511271, 8.481066 49.511455, 8.475389 49.513055, 8.474904 49.514101, 8.467982 49.514838, 8.455525 49.506217, 8.460231 49.506711, 8.46646 49.511022, 8.469436 49.5117, 8.472136 49.509423, 8.476082 49.508007, 8.479059 49.508685, 8.484251 49.508132, 8.483005 49.50727, 8.482728 49.504507, 8.483413 49.502071, 8.48216 49.502019, 8.482452 49.50136, 8.487643 49.500807, 8.488404 49.502714, 8.490619 49.501483, 8.494565 49.500067, 8.495049 49.49902, 8.493526 49.495203, 8.496709 49.491878, 8.495948 49.489969)))",177
edcf9490-3fe6-4ca5-855d-df859b10b32d,"MULTIPOLYGON(((6.937923 50.901455, 6.939265 50.900765, 6.94026 50.902435, 6.940361 50.902604, 6.936169 50.901606, 6.935655 50.90262, 6.92967 50.901193, 6.930694 50.899166, 6.920175 50.900068, 6.917909 50.901232, 6.912649 50.901683, 6.906877 50.903147, 6.905637 50.902284, 6.901617 50.903597, 6.900591 50.905624, 6.90059 50.905624, 6.896871 50.903033, 6.899437 50.897965, 6.90119 50.897815, 6.90243 50.898679, 6.907689 50.898229, 6.90769 50.898229, 6.908929 50.899092, 6.913675 50.899656, 6.919447 50.898191, 6.920986 50.89515, 6.922739 50.894999, 6.927485 50.895562, 6.933688 50.899879, 6.937923 50.901455)), ((6.892293 50.928632, 6.889813 50.926905, 6.889599 50.924015, 6.887632 50.921275, 6.886392 50.920411, 6.888446 50.916358, 6.888746 50.912454, 6.888019 50.910577, 6.895032 50.909978, 6.897299 50.908815, 6.896785 50.909828, 6.897511 50.911705, 6.894732 50.913882, 6.891653 50.919962, 6.893106 50.923716, 6.895587 50.925443, 6.896483 50.927762, 6.897041 50.929196, 6.899008 50.931936, 6.901489 50.933663, 6.904484 50.934376, 6.907738 50.93664, 6.908206 50.936966, 6.906581 50.936812, 6.906581 50.936813, 6.904443 50.93787, 6.903693 50.937973, 6.902756 50.937856, 6.901346 50.937259, 6.901345 50.937259, 6.901213 50.93752, 6.898531 50.937428, 6.899043 50.937166, 6.893961 50.935274, 6.89272 50.934411, 6.893747 50.932385, 6.892293 50.928632)))",153
3941f72d-ea31-4fe5-9ff3-2be7101f3733,"MULTIPOLYGON(((8.458386 49.44322, 8.467791 49.444206, 8.466062 49.444391, 8.463848 49.445623, 8.460666 49.448949, 8.455479 49.449503, 8.456723 49.450366, 8.456998 49.453323, 8.451811 49.453876, 8.450567 49.453013, 8.447109 49.453382, 8.449807 49.451104, 8.449807 49.451103, 8.449532 49.448147, 8.453474 49.446731, 8.457901 49.444267, 8.458386 49.44322)), ((8.50023 49.448701, 8.501198 49.446606, 8.497462 49.444019, 8.500921 49.443649, 8.505625 49.44414, 8.507354 49.443955, 8.506386 49.446049, 8.506386 49.44605, 8.506387 49.44605, 8.510123 49.448637, 8.508671 49.451779, 8.508949 49.454737, 8.510956 49.457508, 8.507774 49.460836, 8.505561 49.462068, 8.502379 49.465395, 8.502172 49.469399, 8.50418 49.47217, 8.501481 49.47445, 8.500028 49.477591, 8.49906 49.479685, 8.493739 49.481187, 8.494079 49.480663, 8.49387 49.48024, 8.494839 49.478146, 8.496341 49.476724, 8.498021 49.47482, 8.498506 49.473773, 8.497744 49.471863, 8.496498 49.471, 8.496705 49.466998, 8.499403 49.464718, 8.503347 49.463301, 8.50376 49.455292, 8.502999 49.453383, 8.501753 49.452521, 8.500632 49.449501, 8.50023 49.448701)))",152
59703d3f-9eac-42ff-927f-e1c1aca7a2d5,"MULTIPOLYGON(((8.438043 49.46231, 8.439772 49.462126, 8.442746 49.462805, 8.428912 49.464277, 8.43043 49.468096, 8.427731 49.470374, 8.424547 49.473697, 8.421088 49.474065, 8.421088 49.474064, 8.421573 49.473018, 8.426002 49.470558, 8.426972 49.468464, 8.427183 49.464461, 8.431611 49.462, 8.43334 49.461816, 8.438043 49.46231)), ((8.404676 49.491725, 8.404675 49.491725, 8.401702 49.491045, 8.399213 49.48932, 8.401428 49.48809, 8.405373 49.486677, 8.407103 49.486494, 8.410288 49.483171, 8.410015 49.480216, 8.413199 49.476894, 8.413199 49.476893, 8.413199 49.476892, 8.411956 49.47603, 8.409953 49.473258, 8.415141 49.472707, 8.4159 49.474615, 8.4159 49.474616, 8.415901 49.474616, 8.421087 49.474065, 8.421088 49.474065, 8.419898 49.474241, 8.418948 49.474781, 8.418651 49.474713, 8.418036 49.47478, 8.416307 49.47587, 8.415414 49.475663, 8.415203 49.479665, 8.413262 49.48385, 8.406617 49.48754, 8.406132 49.488586, 8.408135 49.491358, 8.408989 49.491711, 8.407077 49.493051, 8.408391 49.493275, 8.408804 49.493031, 8.410858 49.493325, 8.411863 49.492715, 8.412354 49.4929, 8.413889 49.496667, 8.412901 49.498809, 8.414146 49.499672, 8.41885 49.500168, 8.420095 49.50103, 8.427015 49.500295, 8.431721 49.50079, 8.435181 49.500423, 8.435856 49.501104, 8.434835 49.503856, 8.434541 49.504647, 8.43151 49.504791, 8.431025 49.505838, 8.428324 49.508113, 8.426108 49.509343, 8.419884 49.505031, 8.415664 49.503489, 8.412204 49.503856, 8.40847 49.501269, 8.405981 49.499543, 8.406193 49.495542, 8.404676 49.491725)))",141
bec7fbe7-647e-4db7-b9ca-f8ecf9a444a5,"MULTIPOLYGON(((8.725785 49.419329, 8.724055 49.419518, 8.721076 49.418846, 8.719827 49.417986, 8.712906 49.418741, 8.710409 49.417019, 8.715118 49.417502, 8.722038 49.416747, 8.717042 49.413304, 8.720216 49.409967, 8.718967 49.409106, 8.717237 49.409295, 8.715702 49.405474, 8.716183 49.404425, 8.714454 49.404613, 8.709746 49.40413, 8.716664 49.403375, 8.717913 49.404236, 8.719448 49.408057, 8.721946 49.409778, 8.722232 49.412738, 8.72127 49.414837, 8.726266 49.41828, 8.725785 49.419329)), ((8.705338 49.388656, 8.704376 49.390756, 8.709369 49.3942, 8.707444 49.398399, 8.706677 49.396488, 8.707158 49.395438, 8.70591 49.394577, 8.703894 49.391806, 8.701684 49.393044, 8.698992 49.395332, 8.695248 49.392749, 8.693715 49.388928, 8.694962 49.389788, 8.700631 49.388173, 8.70236 49.387984, 8.705338 49.388656)), ((8.70916 49.416158, 8.710409 49.417019, 8.7057 49.416536, 8.70397 49.416724, 8.700029 49.418151, 8.698103 49.422348, 8.698299 49.418339, 8.70051 49.417101, 8.704451 49.415675, 8.70916 49.416158)), ((8.705324 49.406607, 8.701097 49.405074, 8.704075 49.405746, 8.708016 49.404319, 8.709744 49.40413, 8.709745 49.40413, 8.705324 49.406607)), ((8.699277 49.398292, 8.699759 49.397243, 8.700526 49.399153, 8.700044 49.400203, 8.699849 49.404213, 8.701097 49.405074, 8.696104 49.40163, 8.699277 49.398292)), ((8.658029 49.423716, 8.657263 49.421806, 8.652074 49.422369, 8.650826 49.421508, 8.648813 49.418736, 8.647282 49.414916, 8.64748 49.410907, 8.644503 49.410234, 8.641044 49.410609, 8.641243 49.4066, 8.645666 49.404127, 8.649125 49.403751, 8.649323 49.399742, 8.651052 49.399554, 8.654227 49.396218, 8.651732 49.394495, 8.652214 49.393446, 8.653943 49.393258, 8.658365 49.390783, 8.657599 49.388872, 8.661057 49.388496, 8.666726 49.386882, 8.670469 49.389466, 8.672679 49.388228, 8.673161 49.387179, 8.68104 49.384326, 8.686709 49.382711, 8.688919 49.381472, 8.691896 49.382145, 8.694391 49.383867, 8.692948 49.387016, 8.690452 49.385294, 8.688241 49.386532, 8.682572 49.388148, 8.680843 49.388336, 8.674211 49.39205, 8.670753 49.392427, 8.666047 49.391942, 8.664318 49.39213, 8.659896 49.394605, 8.658167 49.394793, 8.657685 49.395842, 8.66018 49.397565, 8.657005 49.400901, 8.657289 49.403861, 8.653349 49.405286, 8.647679 49.406899, 8.648444 49.408809, 8.652187 49.411393, 8.651223 49.413491, 8.651506 49.416451, 8.652754 49.417312, 8.654966 49.416075, 8.659191 49.417609, 8.659957 49.41952, 8.664664 49.420005, 8.669656 49.423449, 8.671671 49.42622, 8.678591 49.425468, 8.684833 49.429773, 8.69079 49.431118, 8.693002 49.429881, 8.693198 49.425872, 8.69368 49.424823, 8.694447 49.426733, 8.696462 49.429504, 8.699441 49.430176, 8.69896 49.431225, 8.693769 49.43179, 8.68906 49.431306, 8.684636 49.433781, 8.680409 49.432247, 8.675415 49.428803, 8.670225 49.429367, 8.667729 49.427645, 8.665714 49.424874, 8.663218 49.423152, 8.658029 49.423716)))",125
372eea0b-d4dd-4af0-9521-1957fa901a20,"MULTIPOLYGON(((6.973214 50.98761, 6.968676 50.989936, 6.969189 50.988923, 6.969485 50.985023, 6.972779 50.981834, 6.976804 50.98052, 6.977829 50.978495, 6.978046 50.981382, 6.975266 50.983558, 6.975265 50.983558, 6.975265 50.983559, 6.975995 50.985433, 6.973214 50.98761)), ((6.978342 50.977481, 6.978266 50.977631, 6.981931 50.970389, 6.979445 50.968664, 6.977473 50.965926, 6.977255 50.963037, 6.973015 50.961463, 6.973884 50.955594, 6.975687 50.954345, 6.976091 50.955383, 6.974553 50.958423, 6.976013 50.962175, 6.976014 50.962175, 6.982008 50.963598, 6.983251 50.964461, 6.982739 50.965473, 6.982739 50.965474, 6.98274 50.965474, 6.986467 50.968061, 6.98844 50.970799, 6.987928 50.971812, 6.985147 50.973989, 6.978342 50.977481)), ((6.914563 50.981385, 6.914455 50.981372, 6.915611 50.980415, 6.9172 50.978835, 6.918657 50.982586, 6.918358 50.986486, 6.917844 50.987498, 6.921355 50.987199, 6.931292 50.9941, 6.933047 50.993951, 6.935317 50.992788, 6.939557 50.994364, 6.943068 50.994064, 6.943582 50.993051, 6.949362 50.991589, 6.955359 50.993013, 6.957845 50.994738, 6.963625 50.993275, 6.96538 50.993125, 6.96411 50.994355, 6.961903 50.995267, 6.962011 50.996461, 6.961573 50.997325, 6.956305 50.997776, 6.95382 50.996051, 6.949578 50.994476, 6.944824 50.993914, 6.940799 50.995226, 6.938017 50.997401, 6.936261 50.997551, 6.931507 50.996988, 6.925511 50.995562, 6.924783 50.993687, 6.922299 50.991962, 6.917546 50.991398, 6.91579 50.991548, 6.916304 50.990535, 6.914847 50.986785, 6.911122 50.984196, 6.912667 50.982852, 6.914563 50.981385)))",103
ec2c48a1-310a-458b-a94e-a372e5efcf81,"POLYGON((6.987238 50.90012, 6.98446 50.9023, 6.985485 50.900271, 6.977011 50.897122, 6.973287 50.894533, 6.971534 50.894684, 6.967515 50.896, 6.962254 50.896453, 6.952327 50.889547, 6.951814 50.890561, 6.948524 50.893755, 6.947499 50.895783, 6.944208 50.898975, 6.941429 50.901154, 6.940917 50.902168, 6.940467 50.902521, 6.940361 50.902604, 6.940274 50.902441, 6.940257 50.902409, 6.939267 50.900764, 6.942454 50.899126, 6.94348 50.897099, 6.94348 50.897098, 6.943479 50.897098, 6.939758 50.894508, 6.938005 50.894659, 6.942536 50.892329, 6.942536 50.892328, 6.942833 50.888424, 6.944073 50.889287, 6.949845 50.88782, 6.950358 50.886806, 6.952623 50.885641, 6.957586 50.889094, 6.961821 50.89067, 6.964303 50.892396, 6.967298 50.893109, 6.97307 50.891641, 6.976577 50.891338, 6.977818 50.892202, 6.978548 50.894079, 6.982784 50.895654, 6.98505 50.894488, 6.989798 50.895048, 6.99104 50.895911, 6.990528 50.896926, 6.987238 50.90012))",57
8b64a6a6-c8a9-4de8-ab86-6937f4fb2e86,"MULTIPOLYGON(((8.345922 49.040177, 8.34372 49.041415, 8.338564 49.041972, 8.334644 49.043395, 8.329703 49.039928, 8.325514 49.03838, 8.324978 49.032437, 8.322991 49.02965, 8.321756 49.028783, 8.324441 49.026493, 8.324924 49.02544, 8.329327 49.022964, 8.327341 49.020177, 8.329059 49.019992, 8.332763 49.022593, 8.331314 49.025751, 8.336468 49.025193, 8.338455 49.02798, 8.335556 49.034295, 8.338026 49.036029, 8.342215 49.037577, 8.346405 49.039124, 8.348123 49.038938, 8.349359 49.039805, 8.345922 49.040177)), ((8.3518303 49.0415384, 8.355537 49.044138, 8.357042 49.047976, 8.36075 49.050576, 8.36102 49.053547, 8.363222 49.052309, 8.364941 49.052123, 8.368649 49.054722, 8.371604 49.055403, 8.375042 49.05503, 8.379717 49.055525, 8.380953 49.056391, 8.383909 49.057071, 8.387347 49.056698, 8.392022 49.057192, 8.392505 49.056139, 8.394707 49.054901, 8.398417 49.057499, 8.397452 49.059604, 8.399171 49.059418, 8.401856 49.057126, 8.404058 49.055887, 8.408251 49.057433, 8.40997 49.057246, 8.412172 49.056007, 8.415339 49.052662, 8.429093 49.051167, 8.431568 49.052899, 8.433287 49.052712, 8.43377 49.051659, 8.438173 49.049179, 8.443331 49.048617, 8.444568 49.049483, 8.448007 49.049109, 8.450209 49.047868, 8.452892 49.045575, 8.452136 49.043656, 8.454819 49.041362, 8.457021 49.040121, 8.460941 49.038693, 8.461905 49.036586, 8.466306 49.034104, 8.465551 49.032185, 8.465276 49.029213, 8.467959 49.026918, 8.46844 49.025864, 8.466928 49.022025, 8.46741 49.020972, 8.470573 49.017623, 8.467617 49.016945, 8.462668 49.013481, 8.46535 49.011186, 8.467069 49.010998, 8.470025 49.011677, 8.471743 49.011489, 8.473188 49.008327, 8.472913 49.005354, 8.469476 49.005729, 8.467483 49.002944, 8.469683 49.001702, 8.468927 48.999782, 8.468653 48.996808, 8.465216 48.997184, 8.462742 48.995452, 8.461987 48.993532, 8.461713 48.990558, 8.462676 48.98845, 8.460202 48.986717, 8.457248 48.986039, 8.452575 48.985548, 8.451338 48.984682, 8.446666 48.984191, 8.44543 48.983325, 8.443712 48.983513, 8.43904 48.983022, 8.435331 48.980422, 8.433132 48.981664, 8.429424 48.979065, 8.430869 48.975903, 8.426198 48.975411, 8.42249 48.972811, 8.420773 48.972999, 8.416102 48.972507, 8.414866 48.97164, 8.409714 48.972202, 8.407725 48.969415, 8.404019 48.966814, 8.400103 48.968243, 8.397421 48.970538, 8.393505 48.971965, 8.388353 48.972526, 8.385401 48.971846, 8.380731 48.971353, 8.378261 48.969619, 8.376544 48.969806, 8.374345 48.971046, 8.368711 48.97266, 8.362382 48.979354, 8.360452 48.983568, 8.356535 48.984994, 8.354817 48.98518, 8.352135 48.987473, 8.351169 48.98958, 8.347252 48.991005, 8.344838 48.996271, 8.340437 48.998749, 8.338719 48.998935, 8.338236 48.999988, 8.331903 49.006677, 8.329703 49.007916, 8.330454 49.009836, 8.328522 49.014047, 8.32412 49.016524, 8.323636 49.017576, 8.324388 49.019496, 8.32267 49.019682, 8.318268 49.022158, 8.312095 49.017822, 8.309143 49.01714, 8.312578 49.01677, 8.316497 49.015346, 8.318215 49.015161, 8.320416 49.013922, 8.31843 49.011135, 8.319397 49.00903, 8.319129 49.006057, 8.320095 49.003952, 8.322779 49.00166, 8.324496 49.001475, 8.325731 49.002342, 8.328683 49.003023, 8.333084 49.000546, 8.332547 48.9946, 8.333996 48.99144, 8.334479 48.990387, 8.336679 48.989148, 8.339845 48.985803, 8.342045 48.984563, 8.343279 48.98543, 8.348913 48.983819, 8.348162 48.981898, 8.353796 48.980286, 8.360126 48.973592, 8.364794 48.974087, 8.369193 48.971606, 8.367207 48.968818, 8.367689 48.967765, 8.372088 48.965284, 8.377239 48.964724, 8.37992 48.962429, 8.380402 48.961375, 8.381637 48.962242, 8.386306 48.962736, 8.391939 48.961121, 8.396608 48.961613, 8.39956 48.962293, 8.405193 48.960678, 8.409381 48.962224, 8.412334 48.962903, 8.416522 48.964449, 8.419475 48.965129, 8.423663 48.966675, 8.424899 48.967541, 8.426889 48.970328, 8.431559 48.97082, 8.434995 48.970445, 8.436985 48.973232, 8.438494 48.977073, 8.443165 48.977564, 8.44612 48.978243, 8.451754 48.976625, 8.451273 48.977679, 8.454982 48.980278, 8.459655 48.980768, 8.462609 48.981447, 8.468793 48.985777, 8.470304 48.989618, 8.476489 48.993948, 8.476764 48.996922, 8.478757 48.999708, 8.479994 49.000574, 8.483019 49.008253, 8.483294 49.011227, 8.478893 49.01371, 8.476212 49.016006, 8.472292 49.017435, 8.470848 49.020596, 8.47456 49.023194, 8.477999 49.022818, 8.47511 49.02914, 8.475384 49.032112, 8.469745 49.033729, 8.470501 49.035648, 8.471739 49.036514, 8.467818 49.037943, 8.461489 49.044638, 8.461008 49.045691, 8.458806 49.046931, 8.453648 49.047494, 8.449245 49.049974, 8.446561 49.052268, 8.443122 49.052642, 8.439201 49.054069, 8.438237 49.056175, 8.43851 49.059147, 8.434316 49.057602, 8.427437 49.05835, 8.424753 49.060642, 8.424271 49.061695, 8.423034 49.060829, 8.417875 49.061389, 8.412234 49.063002, 8.409549 49.065294, 8.406593 49.064614, 8.402882 49.062016, 8.401162 49.062202, 8.395521 49.063814, 8.390846 49.063321, 8.389126 49.063507, 8.384451 49.063013, 8.382731 49.063199, 8.381495 49.062333, 8.37682 49.061839, 8.3751 49.062025, 8.374347 49.060106, 8.373111 49.05924, 8.36747 49.06085, 8.366234 49.059984, 8.36156 49.059489, 8.35984 49.059675, 8.363009 49.056333, 8.362256 49.054414, 8.357099 49.054971, 8.358065 49.052867, 8.354357 49.050267, 8.352155 49.051505, 8.350436 49.051691, 8.348448 49.048905, 8.347213 49.048039, 8.348179 49.045934, 8.349898 49.045748, 8.353818 49.044324, 8.3518303 49.0415384)))",2
